lcd_id,lcd_version,related_num,r_ncd_id,r_ncd_version,last_updated
35761,38,1,165,1,2025-04-29 23:04:19.007000
35761,38,2,164,1,2025-04-29 23:04:19.010000
35761,38,3,263,1,2025-04-29 23:04:19.010000
35761,38,4,204,1,2025-04-29 23:04:19.013000
35761,40,1,165,1,2025-04-29 23:04:19.007000
35761,40,2,164,1,2025-04-29 23:04:19.010000
35761,40,3,263,1,2025-04-29 23:04:19.010000
35761,40,4,204,1,2025-04-29 23:04:19.013000
35891,34,1,0,1,2025-04-29 23:04:19.467000
35891,35,1,0,1,2025-04-29 23:04:19.467000
35897,31,1,0,1,2025-05-02 16:40:26.897000
35897,32,1,0,1,2025-05-02 16:40:26.897000
35906,24,1,270,1,2025-04-29 23:04:19.470000
35906,25,1,270,1,2025-04-29 23:04:19.470000
35922,44,1,0,1,2025-04-29 23:04:23.923000
35936,55,2,11,2,2025-05-01 19:10:07.003000
35936,55,3,176,2,2025-05-01 19:10:07.007000
35936,55,4,15,1,2025-05-01 19:10:07.010000
35936,58,2,11,2,2025-05-01 19:10:07.003000
35936,58,3,176,2,2025-05-01 19:10:07.007000
35936,58,4,15,1,2025-05-01 19:10:07.010000
35936,59,2,11,2,2025-05-01 19:10:07.003000
35936,59,3,176,2,2025-05-01 19:10:07.007000
35936,59,4,15,1,2025-05-01 19:10:07.010000
35974,28,1,0,1,2025-04-29 23:04:15.300000
35984,22,1,0,1,2025-04-29 23:04:19.473000
35986,35,1,0,1,2025-04-29 23:04:19.477000
35986,36,1,0,1,2025-04-29 23:04:19.477000
35986,37,1,0,1,2025-04-29 23:04:19.477000
35986,38,1,0,1,2025-04-29 23:04:19.477000
35998,34,1,201,1,2025-04-29 23:04:19.013000
35998,36,1,201,1,2025-04-29 23:04:19.013000
36000,19,1,0,1,2025-04-29 23:04:19.017000
36000,21,1,0,1,2025-04-29 23:04:19.017000
36007,65,1,0,1,2025-04-29 23:04:23.220000
36021,48,1,0,1,2025-04-29 23:04:19.480000
36021,49,1,0,1,2025-04-29 23:04:19.480000
36029,43,1,0,1,2025-04-29 23:04:19.480000
36029,44,1,0,1,2025-04-29 23:04:19.480000
36039,12,1,177,1,2025-04-29 23:04:23.733000
36039,13,1,177,1,2025-04-29 23:04:23.733000
36044,58,1,0,1,2025-04-29 23:04:15.307000
36044,59,1,0,1,2025-04-29 23:04:15.307000
36089,30,1,0,1,2025-04-29 23:04:15.310000
36094,55,1,0,1,2025-04-29 23:04:17.273000
36094,57,1,0,1,2025-04-29 23:04:17.273000
36094,58,1,0,1,2025-04-29 23:04:17.273000
36113,23,1,0,1,2025-04-29 23:04:19.480000
36113,24,1,0,1,2025-04-29 23:04:19.480000
36113,25,1,0,1,2025-04-29 23:04:19.480000
36117,35,1,0,1,2025-04-29 23:04:19.483000
36117,36,1,0,1,2025-04-29 23:04:19.483000
36125,40,1,0,1,2025-04-29 23:04:15.313000
36129,54,1,102,1,2025-04-29 23:04:15.317000
36139,30,1,102,1,2025-04-29 23:04:19.487000
36139,31,1,102,1,2025-04-29 23:04:19.487000
36155,22,1,0,1,2025-04-29 23:04:17.273000
36155,23,1,0,1,2025-04-29 23:04:17.273000
36159,21,1,0,1,2025-04-29 23:04:17.277000
36159,22,1,0,1,2025-04-29 23:04:17.277000
36180,36,1,0,1,2025-04-29 23:04:17.277000
36180,37,1,0,1,2025-04-29 23:04:17.277000
36186,36,1,0,1,2025-04-29 23:04:17.277000
36186,37,1,0,1,2025-04-29 23:04:17.277000
36188,23,1,0,1,2025-04-29 23:04:17.280000
36188,25,1,0,1,2025-04-29 23:04:17.280000
36188,26,1,0,1,2025-04-29 23:04:17.280000
36192,22,1,0,1,2025-04-29 23:04:17.280000
36192,24,1,0,1,2025-04-29 23:04:17.280000
36192,25,1,0,1,2025-04-29 23:04:17.280000
36204,21,1,240,1,2019-11-20 15:26:24.117000
36204,22,1,240,1,2025-04-29 23:04:17.280000
36204,23,1,240,1,2025-04-29 23:04:17.280000
36236,17,1,0,1,2025-04-29 23:04:22.837000
36236,18,1,0,1,2025-04-29 23:04:22.837000
36240,57,1,266,1,2025-04-29 23:04:23.227000
36240,57,2,155,1,2025-04-29 23:04:23.230000
36241,98,1,266,1,2025-04-29 23:04:23.233000
36241,98,2,187,1,2025-04-29 23:04:23.240000
36241,98,3,161,1,2025-04-29 23:04:23.243000
36241,98,4,241,1,2025-04-29 23:04:23.250000
36256,51,1,0,1,2025-04-29 23:04:17.283000
36256,53,1,0,1,2025-04-29 23:04:17.283000
36256,54,1,0,1,2025-04-29 23:04:17.283000
36267,40,1,234,1,2025-04-29 23:04:18.293000
36267,40,2,190,1,2025-04-29 23:04:18.297000
36267,44,1,234,1,2025-04-29 23:04:18.293000
36267,44,2,190,1,2025-04-29 23:04:18.297000
36286,21,1,0,1,2025-04-29 23:04:17.287000
36286,22,1,0,1,2025-04-29 23:04:17.287000
36335,24,1,0,1,2025-04-29 23:04:17.287000
36335,25,1,0,1,2025-04-29 23:04:17.287000
36339,23,1,0,1,2025-04-29 23:04:17.290000
36339,25,1,0,1,2025-04-29 23:04:17.290000
36339,26,1,0,1,2025-04-29 23:04:17.290000
36351,36,1,0,1,2025-04-29 23:04:17.290000
36351,42,1,0,1,2025-09-04 17:59:24.820000
36353,34,1,0,1,2025-04-29 23:04:17.293000
36353,38,1,0,1,2025-09-04 17:59:37.510000
36358,38,1,102,1,2025-04-29 23:04:17.293000
36358,39,1,102,1,2025-04-29 23:04:17.293000
36362,33,1,102,1,2025-04-29 23:04:17.297000
36362,34,1,102,1,2025-04-29 23:04:17.297000
36380,26,1,0,1,2025-04-29 23:04:17.297000
36380,27,1,0,1,2025-04-29 23:04:17.297000
36386,23,1,0,1,2025-04-29 23:04:17.297000
36386,24,1,0,1,2025-04-29 23:04:17.297000
36393,37,1,29,1,2025-04-29 23:04:16.763000
36393,37,2,28,1,2025-04-29 23:04:16.767000
36393,37,3,59,1,2025-04-29 23:04:16.767000
36400,20,1,0,1,2025-04-29 23:04:19.017000
36402,35,1,266,1,2025-04-29 23:04:19.017000
36402,35,2,187,1,2025-04-29 23:04:19.020000
36402,35,3,161,1,2025-04-29 23:04:19.020000
36406,9,1,0,1,2025-04-29 23:04:23.413000
36406,10,1,0,1,2025-04-29 23:04:23.413000
36408,31,1,266,1,2025-04-29 23:04:19.023000
36408,31,2,155,1,2025-04-29 23:04:19.023000
36408,34,1,155,1,2025-08-26 16:04:08.713000
36408,34,2,266,1,2025-08-26 16:04:22.527000
36425,19,1,0,1,2025-04-29 23:04:19.487000
36425,21,1,0,1,2025-04-29 23:04:19.487000
36427,38,1,81,1,2025-04-29 23:04:23.927000
36460,25,1,256,1,2025-04-29 23:04:19.490000
36464,27,1,0,1,2025-04-29 23:04:15.320000
36469,24,1,0,1,2025-04-29 23:04:19.490000
36485,21,1,0,1,2025-04-29 23:04:19.490000
36485,22,1,0,1,2025-04-29 23:04:19.490000
36485,23,1,0,1,2025-04-29 23:04:19.490000
36499,24,1,372,1,2025-04-29 23:04:16.770000
36499,28,1,372,1,2025-04-29 23:04:16.777000
36523,33,1,102,1,2025-04-29 23:04:19.027000
36523,35,1,102,1,2025-04-29 23:04:19.027000
36524,40,1,270,1,2025-04-29 23:04:17.300000
36524,43,1,270,1,2025-04-29 23:04:17.300000
36526,32,1,270,1,2025-04-29 23:04:17.300000
36526,33,1,270,1,2025-04-29 23:04:17.300000
36538,18,1,0,1,2025-04-29 23:04:17.303000
36538,22,1,0,1,2025-04-29 23:04:17.303000
36544,17,1,0,1,2025-04-29 23:04:17.303000
36544,20,1,0,1,2025-04-29 23:04:17.303000
36544,21,1,0,1,2025-04-29 23:04:17.303000
36551,18,1,0,1,2025-04-29 23:04:17.307000
36551,20,1,0,1,2025-04-29 23:04:17.307000
36551,21,1,0,1,2025-04-29 23:04:17.307000
36569,18,1,0,1,2025-04-29 23:04:17.307000
36569,19,1,0,1,2025-04-29 23:04:17.307000
36573,16,1,0,1,2025-04-29 23:04:17.310000
36573,17,1,0,1,2025-04-29 23:04:17.310000
36575,17,1,0,1,2025-04-29 23:04:17.310000
36575,21,1,0,1,2025-04-29 23:04:17.313000
36577,16,1,0,1,2025-04-29 23:04:17.313000
36577,17,1,0,1,2025-04-29 23:04:17.313000
36593,37,1,20,1,2025-04-29 23:04:23.937000
36593,37,2,226,1,2025-04-29 23:04:23.937000
36593,37,3,330,1,2025-04-29 23:04:23.940000
36658,20,1,1,1,2025-04-29 23:04:19.493000
36658,22,1,1,1,2025-04-29 23:04:19.493000
36665,19,1,0,1,2025-04-29 23:04:15.320000
36668,44,1,0,1,2025-04-29 23:04:17.317000
36668,45,1,0,1,2025-04-29 23:04:17.317000
36675,18,1,0,1,2025-04-29 23:04:19.497000
36675,19,1,0,1,2025-04-29 23:04:19.497000
36678,30,1,0,1,2025-04-29 23:04:17.317000
36678,33,1,0,1,2025-04-29 23:04:17.317000
36680,25,1,0,1,2025-04-29 23:04:17.320000
36680,26,1,0,1,2025-04-29 23:04:17.320000
36690,34,1,217,1,2025-04-29 23:04:19.497000
36690,35,1,217,6,2025-05-02 14:43:47.977000
36690,36,1,217,6,2025-05-02 14:43:47.977000
36690,38,1,217,6,2025-05-02 14:43:47.977000
36692,26,1,0,1,2025-04-29 23:04:17.320000
36692,27,1,0,1,2025-04-29 23:04:17.320000
36700,15,1,0,1,2025-04-29 23:04:17.320000
36700,16,1,0,1,2025-04-29 23:04:17.320000
36702,16,1,0,1,2025-04-29 23:04:17.323000
36702,20,1,0,1,2025-04-29 23:04:17.323000
36704,20,1,0,1,2025-04-29 23:04:17.327000
36704,22,1,0,1,2025-04-29 23:04:17.327000
36704,23,1,0,1,2025-04-29 23:04:17.327000
36706,20,1,0,1,2025-04-29 23:04:17.327000
36706,22,1,0,1,2025-04-29 23:04:17.327000
36706,23,1,0,1,2025-04-29 23:04:17.327000
36707,39,1,0,1,2025-04-29 23:04:17.327000
36707,40,1,0,1,2025-04-29 23:04:17.327000
36715,54,1,372,1,2025-04-29 23:04:23.253000
36715,58,1,372,1,2025-04-29 23:04:23.277000
36761,20,1,0,1,2025-04-29 23:04:23.940000
36767,27,1,0,1,2025-04-29 23:04:16.777000
36797,22,1,0,1,2025-04-29 23:04:19.027000
36805,25,1,0,1,2025-04-29 23:04:19.030000
36805,27,1,0,1,2025-04-29 23:04:19.030000
36807,45,1,0,1,2025-04-29 23:04:19.030000
36811,16,1,0,1,2025-04-30 18:53:14.260000
36815,25,1,0,1,2025-04-29 23:04:19.037000
36815,26,1,0,1,2025-04-29 23:04:19.037000
36831,34,1,0,1,2025-04-29 23:04:23.760000
36831,35,1,0,1,2025-04-29 23:04:23.760000
36839,23,1,330,1,2025-04-29 23:04:19.037000
36839,23,2,226,1,2025-04-29 23:04:19.040000
36846,17,1,0,1,2025-04-29 23:04:17.330000
36846,21,1,0,1,2025-04-29 23:04:17.330000
36850,24,1,0,1,2025-04-29 23:04:23.567000
36850,25,1,0,1,2025-04-29 23:04:23.567000
36857,16,1,0,1,2025-04-29 23:04:17.330000
36857,17,1,0,1,2025-04-29 23:04:17.330000
36859,26,1,373,1,2025-04-29 23:04:17.333000
36859,27,1,373,1,2025-04-29 23:04:17.333000
36861,24,1,226,1,2025-04-29 23:04:17.340000
36861,24,2,330,1,2025-04-29 23:04:17.343000
36861,25,1,226,1,2025-04-29 23:04:17.340000
36861,25,2,330,1,2025-04-29 23:04:17.343000
36864,18,1,0,1,2025-04-29 23:04:17.343000
36864,21,1,0,1,2025-04-29 23:04:17.347000
36866,17,1,0,1,2025-04-29 23:04:17.347000
36866,18,1,0,1,2025-04-29 23:04:17.347000
36868,24,1,281,1,2025-04-29 23:04:17.350000
36868,25,1,281,1,2025-04-29 23:04:17.350000
36889,24,1,36,1,2025-04-29 23:04:17.353000
36889,25,1,36,1,2025-04-29 23:04:17.353000
36902,15,1,330,1,2025-04-29 23:04:19.503000
36902,15,2,226,1,2025-04-29 23:04:19.507000
36902,16,1,330,1,2025-04-29 23:04:19.503000
36902,16,2,226,1,2025-04-29 23:04:19.507000
36906,19,1,0,1,2025-04-29 23:04:19.510000
36906,20,1,0,1,2025-04-29 23:04:19.510000
36912,30,1,0,1,2025-04-29 23:04:15.323000
36920,92,1,0,1,2025-04-29 23:04:23.283000
36920,103,1,0,1,2025-04-29 23:04:23.283000
36920,107,1,0,1,2025-04-29 23:04:23.283000
36941,21,1,0,1,2025-04-29 23:04:17.357000
36941,22,1,0,1,2025-04-29 23:04:17.357000
36947,20,1,0,1,2025-04-29 23:04:17.357000
36947,21,1,0,1,2025-04-29 23:04:17.357000
36951,19,1,0,1,2025-04-29 23:04:19.517000
36951,20,1,0,1,2025-04-29 23:04:19.517000
36975,22,1,0,1,2025-04-29 23:04:19.523000
36975,24,1,0,1,2025-04-29 23:04:19.523000
37001,19,1,0,1,2025-04-29 23:04:19.040000
37001,21,1,0,1,2025-04-29 23:04:19.040000
37003,14,1,0,1,2025-04-29 23:04:19.040000
37011,22,1,0,1,2025-04-29 23:04:19.043000
37011,24,1,0,1,2025-04-29 23:04:19.043000
37015,25,1,0,1,2025-04-29 23:04:19.043000
37015,27,1,0,1,2025-04-29 23:04:19.043000
37020,25,1,64,1,2025-04-29 23:04:17.367000
37020,25,2,14,1,2025-04-29 23:04:17.367000
37020,26,1,64,1,2025-04-29 23:04:17.367000
37020,26,2,14,1,2025-04-29 23:04:17.367000
37022,30,1,0,1,2025-04-29 23:04:23.943000
37027,19,1,9,1,2025-04-29 23:04:17.370000
37027,20,1,9,1,2025-04-29 23:04:17.370000
37031,35,1,0,1,2025-04-29 23:04:15.327000
37033,30,1,0,1,2025-04-29 23:04:15.330000
37054,21,1,0,1,2025-04-29 23:04:17.370000
37054,22,1,0,1,2025-04-29 23:04:17.370000
37062,22,1,0,1,2025-04-29 23:04:17.370000
37062,24,1,0,1,2025-04-29 23:04:17.370000
37062,25,1,0,1,2025-04-29 23:04:17.370000
37066,28,1,0,1,2025-04-29 23:04:17.373000
37066,31,1,0,1,2025-04-29 23:04:17.373000
37068,22,1,0,1,2025-04-29 23:04:17.373000
37068,23,1,0,1,2025-04-29 23:04:17.373000
37070,25,1,0,1,2025-04-29 23:04:17.377000
37070,26,1,0,1,2025-04-29 23:04:17.377000
37072,22,1,0,1,2025-04-29 23:04:17.377000
37072,24,1,0,1,2025-04-29 23:04:17.377000
37072,25,1,0,1,2025-04-29 23:04:17.377000
37086,26,1,0,1,2025-04-29 23:04:17.380000
37086,27,1,0,1,2025-04-29 23:04:17.380000
37088,21,1,0,1,2025-04-29 23:04:17.380000
37088,22,1,0,1,2025-04-29 23:04:17.380000
37126,21,1,0,1,2025-04-29 23:04:19.530000
37126,22,1,0,1,2025-04-29 23:04:19.530000
37130,21,1,0,1,2025-04-29 23:04:19.537000
37166,22,1,12,1,2025-04-29 23:04:16.780000
37166,22,2,131,1,2025-04-29 23:04:16.780000
37166,22,3,232,1,2025-04-29 23:04:16.780000
37166,22,4,217,1,2025-04-29 23:04:16.783000
37166,22,5,47,1,2025-04-29 23:04:16.783000
37166,22,6,139,1,2025-04-29 23:04:16.787000
37166,23,1,12,1,2025-04-29 23:04:16.780000
37166,23,2,131,1,2025-04-29 23:04:16.780000
37166,23,3,232,1,2025-04-29 23:04:16.780000
37166,23,4,217,1,2025-04-29 23:04:16.783000
37166,23,5,47,1,2025-04-29 23:04:16.783000
37166,23,6,139,1,2025-04-29 23:04:16.787000
37176,57,1,0,1,2025-04-29 23:04:23.943000
37199,14,1,0,1,2025-04-29 23:04:19.043000
37199,16,1,0,1,2025-04-29 23:04:19.043000
37205,15,1,0,1,2025-04-29 23:04:19.047000
37210,19,1,0,1,2025-04-29 23:04:19.047000
37210,21,1,0,1,2025-04-29 23:04:19.047000
37216,23,1,0,1,2025-04-29 23:04:19.047000
37228,24,1,131,1,2025-04-29 23:04:19.067000
37228,24,2,232,1,2025-04-29 23:04:19.070000
37228,24,3,217,1,2025-04-29 23:04:19.070000
37228,24,4,47,1,2025-04-29 23:04:19.070000
37228,24,5,315,1,2025-04-29 23:04:19.073000
37244,39,1,9,1,2025-04-29 23:04:23.410000
37244,39,2,60,1,2025-04-29 23:04:23.410000
37244,39,4,239,1,2025-05-07 13:19:34.733000
37254,15,1,0,1,2025-04-29 23:04:19.543000
37254,16,1,0,1,2025-04-29 23:04:19.543000
37260,27,1,0,1,2025-04-29 23:04:15.333000
37264,21,1,0,1,2025-04-29 23:04:15.337000
37281,22,1,176,1,2025-04-29 23:04:17.380000
37281,22,2,177,1,2025-04-29 23:04:17.383000
37281,23,1,176,1,2025-04-29 23:04:17.380000
37281,23,2,177,1,2025-04-29 23:04:17.383000
37283,16,1,0,1,2025-04-29 23:04:17.383000
37283,22,1,0,1,2025-04-29 23:04:17.383000
37283,23,1,0,1,2025-04-29 23:04:17.383000
37293,27,1,17,1,2025-04-29 23:04:17.387000
37293,27,2,320,1,2025-04-29 23:04:17.387000
37293,28,1,17,1,2025-04-29 23:04:17.387000
37293,28,2,320,1,2025-04-29 23:04:17.387000
37295,21,1,0,1,2025-04-29 23:04:17.390000
37295,22,1,0,1,2025-04-29 23:04:17.390000
37299,29,1,0,1,2025-04-29 23:04:17.393000
37299,30,1,0,1,2025-04-29 23:04:17.393000
37311,20,1,0,1,2025-04-29 23:04:17.393000
37311,21,1,0,1,2025-04-29 23:04:17.393000
37313,25,1,0,1,2025-04-29 23:04:17.400000
37313,27,1,0,1,2025-04-29 23:04:17.400000
37313,28,1,0,1,2025-04-29 23:04:17.400000
37352,24,1,0,1,2025-04-29 23:04:19.553000
37352,25,1,0,1,2025-04-29 23:04:19.553000
37356,16,1,0,1,2025-05-02 16:41:00.570000
37356,17,1,0,1,2025-05-02 16:41:00.570000
37360,17,1,240,1,2025-04-29 23:04:17.400000
37360,21,1,240,1,2025-04-29 23:04:17.403000
37360,22,1,240,1,2025-04-29 23:04:17.403000
37371,42,1,1,1,2025-04-29 23:04:23.287000
37373,37,1,176,1,2025-04-29 23:04:17.403000
37373,37,2,177,1,2025-04-29 23:04:17.403000
37373,41,1,176,1,2025-04-29 23:04:17.407000
37373,41,2,177,1,2025-04-29 23:04:17.407000
37379,37,1,263,1,2025-04-29 23:04:23.943000
37379,42,1,263,1,2025-04-29 23:04:23.950000
37387,25,1,0,1,2025-04-29 23:04:23.950000
37398,21,1,1,1,2025-04-29 23:04:16.787000
37421,24,1,177,1,2025-04-29 23:04:23.340000
37421,24,2,263,1,2025-04-29 23:04:23.340000
37421,32,1,177,1,2025-04-29 23:04:23.360000
37421,32,2,263,1,2025-04-29 23:04:23.360000
37421,35,1,0,1,2025-12-17 19:22:00.783000
37421,36,1,0,1,2025-12-17 19:22:00.783000
37421,37,1,0,1,2025-12-17 19:22:00.783000
37475,17,1,156,1,2025-04-29 23:04:23.127000
37475,17,2,55,1,2025-04-29 23:04:23.130000
37475,17,3,194,1,2025-04-29 23:04:23.137000
37475,18,1,156,1,2025-04-29 23:04:23.127000
37475,18,2,55,1,2025-04-29 23:04:23.130000
37475,18,3,194,1,2025-04-29 23:04:23.137000
37502,18,1,156,1,2025-04-29 23:04:17.410000
37502,18,2,55,1,2025-04-29 23:04:17.410000
37502,18,3,194,1,2025-04-29 23:04:17.410000
37502,21,1,156,1,2025-04-29 23:04:17.413000
37502,21,2,55,1,2025-04-29 23:04:17.413000
37502,21,3,194,1,2025-04-29 23:04:17.417000
37504,16,1,156,1,2025-04-29 23:04:17.417000
37504,16,2,55,1,2025-04-29 23:04:17.420000
37504,16,3,194,1,2025-04-29 23:04:17.420000
37504,17,1,156,1,2025-04-29 23:04:17.417000
37504,17,2,55,1,2025-04-29 23:04:17.420000
37504,17,3,194,1,2025-04-29 23:04:17.420000
37531,20,1,0,1,2025-04-29 23:04:23.950000
37535,18,1,0,1,2025-04-29 23:04:23.763000
37535,19,1,0,1,2025-04-29 23:04:23.763000
37537,18,1,156,1,2025-04-29 23:04:19.073000
37537,18,2,55,1,2025-04-29 23:04:19.077000
37537,18,3,194,1,2025-04-29 23:04:19.077000
37537,20,1,156,1,2025-04-29 23:04:19.073000
37537,20,2,55,1,2025-04-29 23:04:19.077000
37537,20,3,194,1,2025-04-29 23:04:19.077000
37539,17,1,0,1,2025-04-29 23:04:19.080000
37547,17,1,0,1,2025-04-29 23:04:17.427000
37547,21,1,0,1,2025-04-29 23:04:17.427000
37547,22,1,0,1,2025-04-29 23:04:17.427000
37549,17,1,0,1,2025-04-29 23:04:17.427000
37549,21,1,0,1,2025-04-29 23:04:17.427000
37549,22,1,0,1,2025-04-29 23:04:17.427000
37561,15,1,0,1,2025-04-29 23:04:16.787000
37561,20,1,0,1,2025-04-29 23:04:16.793000
37564,9,1,156,1,2019-01-04 00:52:01.297000
37564,9,2,55,1,2019-01-04 00:52:19.970000
37564,9,3,194,1,2019-01-04 00:52:31.927000
37564,12,1,156,1,2025-04-29 23:04:16.793000
37564,12,2,55,1,2025-04-29 23:04:16.797000
37564,12,3,194,1,2025-04-29 23:04:16.797000
37575,21,1,156,1,2025-04-29 23:04:19.573000
37575,21,2,194,1,2025-04-29 23:04:19.580000
37575,22,1,156,1,2025-04-29 23:04:19.573000
37575,22,2,194,1,2025-04-29 23:04:19.580000
37578,28,1,0,1,2025-04-29 23:04:19.583000
37578,29,1,0,1,2025-04-29 23:04:19.583000
37578,30,1,0,1,2025-04-29 23:04:19.583000
37581,24,1,0,1,2025-04-29 23:04:23.950000
37598,20,1,0,1,2025-04-29 23:04:19.587000
37598,21,1,0,1,2025-04-29 23:04:19.587000
37602,15,1,0,1,2025-04-29 23:04:23.953000
37602,18,1,0,1,2025-04-29 23:04:23.953000
37606,17,1,198,1,2025-04-30 16:32:25.780000
37606,17,2,372,2,2025-04-30 16:32:25.790000
37606,18,1,198,1,2025-04-30 16:32:25.780000
37606,18,2,372,2,2025-04-30 16:32:25.790000
37608,18,1,0,1,2025-04-29 23:04:19.587000
37608,19,1,0,1,2025-04-29 23:04:19.587000
37608,21,1,0,1,2025-04-29 23:04:19.587000
37608,22,1,0,1,2025-04-29 23:04:19.587000
37616,15,1,0,1,2025-04-29 23:04:17.430000
37616,16,1,0,1,2025-04-29 23:04:17.430000
37618,15,1,0,1,2025-04-29 23:04:17.430000
37618,16,1,0,1,2025-04-29 23:04:17.430000
37620,15,1,0,1,2025-04-29 23:04:17.433000
37620,16,1,0,1,2025-04-29 23:04:17.433000
37622,15,1,0,1,2025-04-29 23:04:17.433000
37622,17,1,0,1,2025-04-29 23:04:17.433000
37622,18,1,0,1,2025-04-29 23:04:17.433000
37628,21,1,253,1,2025-04-29 23:04:17.437000
37628,24,1,253,1,2025-04-29 23:04:17.437000
37630,20,1,253,1,2025-04-29 23:04:17.440000
37630,21,1,253,1,2025-04-29 23:04:17.440000
37632,26,1,240,1,2025-04-29 23:04:23.953000
37633,26,1,16,1,2025-04-29 23:04:23.957000
37638,31,1,0,1,2025-04-29 23:04:23.960000
37641,16,1,11,1,2025-04-29 23:04:23.963000
37641,16,2,283,1,2025-04-29 23:04:23.963000
37641,16,3,284,1,2025-04-29 23:04:23.967000
37642,18,4,135,1,2025-04-29 23:04:23.970000
37642,18,5,15,1,2025-04-29 23:04:23.973000
37642,18,6,11,1,2025-04-29 23:04:23.973000
37643,24,1,171,1,2025-04-29 23:04:23.973000
37644,22,1,0,1,2025-04-29 23:04:23.977000
37663,20,1,0,1,2025-04-30 19:08:30.617000
37725,44,1,0,1,2025-04-29 23:04:15.340000
37729,24,1,0,1,2025-04-29 23:04:17.440000
37729,25,1,0,1,2025-04-29 23:04:17.440000
37738,22,1,0,1,2025-04-29 23:04:17.443000
37738,23,1,0,1,2025-04-29 23:04:17.443000
37748,28,1,0,1,2025-04-29 23:04:17.443000
37748,30,1,0,1,2025-04-29 23:04:17.443000
37748,31,1,0,1,2025-04-29 23:04:17.443000
37750,29,1,0,1,2025-04-29 23:04:17.443000
37750,31,1,0,1,2025-04-29 23:04:17.443000
37750,32,1,0,1,2025-04-29 23:04:17.443000
37761,22,1,0,1,2025-04-29 23:04:23.980000
37761,23,1,0,1,2025-04-29 23:04:23.980000
37772,14,1,0,1,2025-04-29 23:04:19.083000
37774,15,1,371,1,2025-04-29 23:04:23.980000
37779,16,1,0,1,2025-04-29 23:04:23.983000
37790,19,1,0,1,2025-04-29 23:04:19.590000
37790,20,1,0,1,2025-04-29 23:04:19.590000
37790,21,1,0,1,2025-04-29 23:04:19.590000
37792,16,1,152,1,2025-04-29 23:04:23.290000
37792,16,2,268,1,2025-04-29 23:04:23.293000
37794,23,1,0,1,2025-04-29 23:04:15.340000
37798,13,1,152,1,2025-04-29 23:04:16.800000
37798,13,2,268,1,2025-04-29 23:04:16.800000
37800,19,1,266,1,2025-04-29 23:04:16.800000
37800,19,2,155,1,2025-04-29 23:04:16.803000
37810,17,1,198,1,2025-04-29 23:04:23.190000
37810,17,2,372,1,2025-04-29 23:04:23.197000
37810,20,1,198,1,2025-04-29 23:04:23.190000
37810,20,2,372,1,2025-04-29 23:04:23.197000
37810,25,1,198,1,2025-04-29 23:04:23.190000
37810,25,2,372,1,2025-04-29 23:04:23.197000
37810,26,1,198,1,2025-04-29 23:04:23.190000
37810,26,2,372,1,2025-04-29 23:04:23.197000
37822,18,1,0,1,2025-04-29 23:04:17.447000
37822,19,1,0,1,2025-04-29 23:04:17.447000
37824,18,1,0,1,2025-04-29 23:04:17.447000
37824,19,1,0,1,2025-04-29 23:04:17.447000
37826,28,1,313,1,2025-04-29 23:04:23.987000
37832,22,1,0,1,2025-04-29 23:04:19.590000
37832,23,1,0,1,2025-04-29 23:04:19.590000
37848,18,1,0,1,2025-04-29 23:04:23.990000
37857,20,1,0,1,2025-04-29 23:04:15.343000
37863,25,1,0,1,2025-04-29 23:04:23.990000
37870,19,1,372,1,2025-04-29 23:04:15.347000
37873,14,1,12,1,2025-04-29 23:04:23.990000
37873,18,1,12,1,2025-04-29 23:04:23.993000
37887,24,1,0,1,2025-04-29 23:04:17.447000
37887,25,1,0,1,2025-04-29 23:04:17.447000
37891,23,1,0,1,2025-04-29 23:04:17.450000
37891,24,1,0,1,2025-04-29 23:04:17.450000
37893,30,1,201,1,2025-04-29 23:04:23.297000
37897,15,1,372,1,2025-04-29 23:04:17.450000
37897,17,1,372,1,2025-04-29 23:04:17.450000
37897,18,1,372,1,2025-04-29 23:04:17.450000
37899,13,1,372,1,2025-04-29 23:04:17.450000
37899,14,1,372,1,2025-04-29 23:04:17.450000
37903,18,1,372,1,2025-04-29 23:04:19.590000
37905,17,1,0,1,2025-04-29 23:04:19.593000
37905,18,1,0,1,2025-04-29 23:04:19.593000
37913,15,1,0,1,2025-04-30 19:09:40.723000
37913,17,1,0,1,2025-04-30 19:09:40.723000
37919,12,1,0,1,2025-04-29 23:04:19.087000
37921,16,1,372,1,2025-04-29 23:04:19.090000
37921,18,1,372,1,2025-04-29 23:04:19.090000
38014,8,1,0,1,2025-04-29 23:04:22.987000
38014,9,1,0,1,2025-04-29 23:04:22.987000
38016,21,1,0,1,2025-04-29 23:04:19.597000
38018,18,1,0,1,2025-04-29 23:04:19.090000
38026,28,1,0,1,2025-04-29 23:04:23.993000
38033,13,1,313,1,2025-04-29 23:04:23.993000
38043,14,1,372,1,2025-04-29 23:04:15.353000
38045,17,1,372,1,2025-04-29 23:04:15.353000
38047,13,1,372,1,2025-04-29 23:04:15.357000
38051,17,1,0,1,2025-04-29 23:04:15.360000
38065,11,1,372,1,2025-04-29 23:04:19.597000
38065,12,1,372,1,2025-04-29 23:04:19.597000
38067,12,1,372,1,2025-04-29 23:04:19.600000
38067,13,1,372,1,2025-04-29 23:04:19.600000
38070,11,1,372,1,2025-04-29 23:04:19.603000
38070,12,1,372,1,2025-04-29 23:04:19.603000
